timestamp,joint,angle
16.461,knee_R_flex,180.0
16.550,knee_R_flex,180.0
16.641,knee_R_flex,180.0
16.732,knee_R_flex,180.0
16.820,knee_R_flex,180.0
16.913,knee_R_flex,180.0
17.001,knee_R_flex,180.0
17.105,knee_R_flex,180.0
17.194,knee_R_flex,180.0
17.285,knee_R_flex,180.0
17.373,knee_R_flex,180.0
17.468,knee_R_flex,180.0
17.559,knee_R_flex,180.0
17.651,knee_R_flex,180.0
17.744,knee_R_flex,180.0
17.839,knee_R_flex,180.0
17.934,knee_R_flex,0.0
18.035,knee_R_flex,180.0
18.143,knee_R_flex,180.0
18.243,knee_R_flex,180.0
18.345,knee_R_flex,180.0
18.439,knee_R_flex,180.0
18.535,knee_R_flex,180.0
18.634,knee_R_flex,180.0
18.737,knee_R_flex,180.0
18.836,knee_R_flex,180.0
18.942,knee_R_flex,180.0
19.051,knee_R_flex,180.0
19.144,knee_R_flex,180.0
19.244,knee_R_flex,0.0
19.343,knee_R_flex,0.0
19.450,knee_R_flex,180.0
19.550,knee_R_flex,180.0
19.644,knee_R_flex,180.0
19.740,knee_R_flex,180.0
19.849,knee_R_flex,180.0
19.952,knee_R_flex,180.0
20.056,knee_R_flex,180.0
20.159,knee_R_flex,180.0
20.264,knee_R_flex,180.0
20.358,knee_R_flex,180.0
20.457,knee_R_flex,180.0
20.568,knee_R_flex,180.0
20.667,knee_R_flex,180.0
20.764,knee_R_flex,180.0
20.868,knee_R_flex,180.0
20.969,knee_R_flex,180.0
21.077,knee_R_flex,180.0
21.175,knee_R_flex,180.0
21.279,knee_R_flex,180.0
21.376,knee_R_flex,180.0
21.469,knee_R_flex,180.0
21.570,knee_R_flex,180.0
21.674,knee_R_flex,180.0
21.769,knee_R_flex,0.0
21.867,knee_R_flex,0.0
21.976,knee_R_flex,0.0
22.075,knee_R_flex,180.0
22.178,knee_R_flex,180.0
22.276,knee_R_flex,180.0
22.374,knee_R_flex,180.0
22.470,knee_R_flex,180.0
22.571,knee_R_flex,180.0
22.671,knee_R_flex,180.0
22.780,knee_R_flex,180.0
22.874,knee_R_flex,180.0
22.975,knee_R_flex,180.0
23.084,knee_R_flex,0.0
23.179,knee_R_flex,180.0
23.277,knee_R_flex,0.0
23.375,knee_R_flex,180.0
23.484,knee_R_flex,180.0
23.582,knee_R_flex,180.0
23.687,knee_R_flex,180.0
23.798,knee_R_flex,180.0
23.899,knee_R_flex,180.0
24.002,knee_R_flex,180.0
24.107,knee_R_flex,180.0
24.218,knee_R_flex,180.0
24.334,knee_R_flex,180.0
24.434,knee_R_flex,180.0
