timestamp,joint,angle
4.945,hip_L_flex,56.4
5.114,hip_L_flex,58.3
5.286,hip_L_flex,59.7
5.457,hip_L_flex,120.7
5.627,hip_L_flex,61.4
5.783,hip_L_flex,61.3
5.924,hip_L_flex,61.5
6.066,hip_L_flex,61.9
6.223,hip_L_flex,61.7
6.395,hip_L_flex,119.0
6.520,hip_L_flex,119.3
6.660,hip_L_flex,119.7
6.815,hip_L_flex,120.9
7.003,hip_L_flex,121.2
7.158,hip_L_flex,62.0
7.329,hip_L_flex,66.8
7.501,hip_L_flex,68.3
7.656,hip_L_flex,66.6
7.797,hip_L_flex,67.2
7.924,hip_L_flex,67.9
8.095,hip_L_flex,68.9
8.251,hip_L_flex,69.3
8.391,hip_L_flex,69.7
8.530,hip_L_flex,70.2
8.701,hip_L_flex,70.6
8.872,hip_L_flex,70.2
9.028,hip_L_flex,66.6
9.184,hip_L_flex,66.1
9.340,hip_L_flex,65.9
9.497,hip_L_flex,69.5
9.667,hip_L_flex,73.1
9.792,hip_L_flex,71.4
9.978,hip_L_flex,68.2
10.134,hip_L_flex,66.1
10.277,hip_L_flex,64.3
10.401,hip_L_flex,64.3
10.541,hip_L_flex,62.2
10.677,hip_L_flex,60.7
10.850,hip_L_flex,60.9
11.021,hip_L_flex,60.2
11.144,hip_L_flex,59.8
11.269,hip_L_flex,59.6
11.410,hip_L_flex,59.3
11.549,hip_L_flex,59.0
11.706,hip_L_flex,58.6
11.845,hip_L_flex,58.6
12.003,hip_L_flex,58.5
12.143,hip_L_flex,123.9
12.312,hip_L_flex,124.2
12.451,hip_L_flex,125.1
12.623,hip_L_flex,125.1
12.794,hip_L_flex,125.7
12.949,hip_L_flex,125.7
13.102,hip_L_flex,126.1
13.255,hip_L_flex,126.4
13.379,hip_L_flex,53.5
13.553,hip_L_flex,54.0
13.724,hip_L_flex,58.3
13.877,hip_L_flex,63.0
14.017,hip_L_flex,67.4
14.158,hip_L_flex,65.3
14.331,hip_L_flex,63.7
14.485,hip_L_flex,63.7
14.624,hip_L_flex,63.6
14.798,hip_L_flex,64.1
14.971,hip_L_flex,64.3
15.126,hip_L_flex,65.8
15.300,hip_L_flex,65.3
15.469,hip_L_flex,65.2
15.624,hip_L_flex,64.1
15.795,hip_L_flex,64.3
15.966,hip_L_flex,63.5
16.135,hip_L_flex,62.3
16.293,hip_L_flex,62.9
16.432,hip_L_flex,66.3
16.575,hip_L_flex,68.0
16.730,hip_L_flex,64.0
16.870,hip_L_flex,63.4
17.027,hip_L_flex,59.8
17.185,hip_L_flex,59.2
17.356,hip_L_flex,58.5
17.509,hip_L_flex,57.5
17.666,hip_L_flex,56.9
17.837,hip_L_flex,124.4
18.006,hip_L_flex,123.9
18.177,hip_L_flex,124.3
18.349,hip_L_flex,127.3
18.504,hip_L_flex,128.1
18.677,hip_L_flex,124.9
18.802,hip_L_flex,124.3
18.958,hip_L_flex,123.0
19.112,hip_L_flex,57.8
19.267,hip_L_flex,57.5
19.408,hip_L_flex,61.3
19.549,hip_L_flex,120.8
19.720,hip_L_flex,122.7
19.876,hip_L_flex,120.4
20.030,hip_L_flex,119.6
20.188,hip_L_flex,119.5
20.313,hip_L_flex,120.1
20.500,hip_L_flex,119.9
20.643,hip_L_flex,118.8
20.798,hip_L_flex,120.2
20.956,hip_L_flex,122.6
21.128,hip_L_flex,123.2
21.283,hip_L_flex,55.2
21.439,hip_L_flex,55.6
21.611,hip_L_flex,54.8
21.782,hip_L_flex,55.8
21.937,hip_L_flex,55.8
22.077,hip_L_flex,56.0
22.232,hip_L_flex,55.5
22.357,hip_L_flex,55.0
22.514,hip_L_flex,54.9
22.669,hip_L_flex,54.5
22.825,hip_L_flex,54.2
22.963,hip_L_flex,54.1
23.132,hip_L_flex,53.9
23.304,hip_L_flex,53.1
23.427,hip_L_flex,53.0
23.585,hip_L_flex,53.2
23.754,hip_L_flex,53.2
23.927,hip_L_flex,53.3
24.068,hip_L_flex,53.9
24.192,hip_L_flex,53.8
24.332,hip_L_flex,54.5
24.472,hip_L_flex,54.7
24.597,hip_L_flex,55.3
24.739,hip_L_flex,55.8
24.863,hip_L_flex,55.9
24.987,hip_L_flex,56.1
25.144,hip_L_flex,55.7
25.268,hip_L_flex,55.6
25.394,hip_L_flex,55.6
25.550,hip_L_flex,55.7
25.703,hip_L_flex,55.6
25.843,hip_L_flex,55.6
26.012,hip_L_flex,55.6
26.167,hip_L_flex,55.5
26.308,hip_L_flex,55.5
26.447,hip_L_flex,55.0
26.587,hip_L_flex,54.5
26.710,hip_L_flex,54.6
26.852,hip_L_flex,54.4
26.975,hip_L_flex,54.3
27.117,hip_L_flex,54.3
27.274,hip_L_flex,54.1
27.414,hip_L_flex,54.2
27.541,hip_L_flex,54.1
27.681,hip_L_flex,53.9
